anchor,jnd,mean,normality,samples,samples_no,sequence_index,standard_deviation
36,38,39.82857143,0,"[40, 41, 38, 40, 41, 46, 39, 43, 39, 38, 41, 39, 39, 38, 38, 39, 42, 39, 45, 38, 43, 42, 38, 38, 38, 39, 38, 40, 40, 38, 40, 42, 39, 38, 38]",35,12,2.093206298
31,35,35.84375,1,"[35, 35, 35, 37, 33, 37, 36, 33, 35, 36, 34, 37, 37, 36, 35, 33, 36, 36, 38, 37, 36, 40, 41, 35, 35, 38, 37, 36, 34, 34, 36, 34]",32,13,1.833547153
33,35,36.0625,1,"[35, 34, 36, 35, 39, 34, 36, 37, 37, 38, 38, 36, 36, 40, 34, 34, 37, 37, 37, 36, 34, 36, 35, 37, 34, 35, 34, 37, 37, 38, 35, 36]",32,14,1.58495955
33,37,37.6875,1,"[37, 37, 37, 39, 36, 36, 35, 37, 37, 39, 35, 38, 37, 40, 38, 38, 39, 38, 36, 40, 38, 41, 37, 41, 41, 38, 35, 38, 37, 38, 37, 36]",32,15,1.674042818
36,38,39.71428571,1,"[39, 38, 39, 38, 38, 39, 40, 38, 43, 42, 40, 43, 42, 38, 38, 40, 43, 43, 42, 38, 40, 42, 41, 38, 38, 42, 38, 41, 40, 38, 38, 39, 38, 38, 38]",35,16,1.871951303
33,35,37.26470588,1,"[38, 43, 37, 37, 38, 37, 39, 38, 37, 38, 39, 38, 37, 42, 36, 37, 35, 35, 39, 37, 36, 35, 42, 35, 35, 39, 38, 35, 35, 35, 39, 35, 35, 36]",34,17,2.150529512
34,37,38.20588235,1,"[38, 39, 37, 37, 41, 37, 38, 39, 39, 39, 38, 37, 36, 40, 37, 39, 41, 36, 36, 37, 39, 39, 40, 37, 40, 36, 36, 40, 40, 37, 36, 39, 40, 39]",34,18,1.572093986
31,35,36.85294118,1,"[36, 35, 35, 34, 40, 38, 38, 37, 37, 35, 36, 43, 39, 38, 37, 38, 41, 36, 35, 39, 43, 33, 34, 33, 37, 33, 34, 36, 40, 37, 34, 38, 33, 41]",34,19,2.775786571
35,38,39.96875,1,"[41, 36, 38, 43, 39, 38, 37, 40, 43, 40, 36, 39, 38, 44, 44, 36, 42, 43, 39, 43, 42, 42, 42, 38, 42, 41, 44, 36, 38, 36, 39, 40]",32,20,2.657726108
35,38,39.97142857,1,"[43, 42, 37, 41, 38, 37, 42, 38, 37, 38, 39, 41, 40, 38, 41, 37, 38, 42, 38, 38, 44, 38, 42, 40, 42, 40, 44, 37, 46, 40, 39, 40, 41, 43, 38]",35,21,2.382358128
25,32,33.88571429,1,"[41, 37, 29, 34, 35, 37, 34, 31, 32, 31, 28, 40, 36, 35, 35, 33, 38, 30, 35, 34, 31, 35, 35, 33, 34, 33, 30, 37, 35, 31, 36, 37, 32, 30, 32]",35,22,3.027048928
28,32,33.2,1,"[33, 33, 34, 36, 33, 35, 36, 34, 32, 35, 33, 33, 32, 35, 33, 32, 36, 32, 33, 34, 30, 33, 31, 31, 31, 34, 32, 34, 30, 36, 33, 34, 32, 34, 33]",35,23,1.6233589
30,34,34.80555556,1,"[33, 33, 34, 36, 35, 32, 33, 35, 35, 35, 35, 33, 35, 36, 36, 34, 36, 32, 34, 36, 34, 37, 34, 34, 34, 37, 32, 32, 36, 39, 35, 34, 35, 37, 37, 38]",36,24,1.737312283
30,35,35.85714286,1,"[40, 35, 35, 35, 33, 36, 38, 35, 38, 37, 33, 38, 38, 37, 37, 39, 33, 36, 39, 40, 34, 33, 32, 37, 36, 36, 32, 36, 35, 32, 40, 32, 36, 36, 36]",35,25,2.390457219
35,37,38.71428571,1,"[40, 43, 40, 37, 39, 40, 40, 38, 41, 41, 37, 42, 37, 38, 37, 40, 38, 38, 39, 40, 37, 37, 41, 38, 38, 38, 37, 41, 38, 39, 37, 38, 37, 37, 37]",35,26,1.690308509
32,34,36.20588235,1,"[34, 37, 36, 40, 38, 36, 36, 36, 34, 40, 37, 34, 38, 34, 37, 37, 39, 41, 34, 39, 34, 34, 35, 34, 35, 34, 36, 36, 34, 39, 35, 35, 36, 37]",34,27,2.056466693
29,33,34.1875,1,"[34, 33, 33, 33, 32, 31, 33, 35, 32, 39, 32, 34, 34, 32, 34, 32, 39, 31, 35, 34, 36, 36, 38, 31, 35, 34, 38, 35, 36, 33, 37, 33]",32,28,2.263846285
29,33,33.5,1,"[34, 33, 38, 33, 38, 31, 32, 35, 36, 32, 34, 33, 34, 33, 33, 31, 33, 35, 34, 32, 33, 33, 34, 33, 31, 32, 31, 34, 34, 35, 33, 35]",32,29,1.74133801
31,33,34.37142857,1,"[36, 33, 35, 35, 33, 33, 35, 34, 33, 33, 35, 35, 33, 33, 33, 36, 33, 33, 33, 35, 37, 33, 35, 38, 34, 38, 34, 33, 35, 33, 35, 36, 33, 36, 34]",35,30,1.496775245
30,33,34.48571429,1,"[34, 34, 34, 32, 33, 33, 33, 31, 33, 34, 37, 37, 35, 34, 34, 35, 40, 38, 37, 34, 36, 36, 35, 32, 31, 31, 35, 37, 36, 33, 35, 35, 37, 35, 31]",35,31,2.147110624
29,32,34.41176471,1,"[37, 36, 34, 36, 33, 32, 35, 31, 35, 40, 40, 38, 32, 38, 33, 33, 37, 31, 34, 31, 31, 36, 37, 33, 31, 39, 36, 31, 35, 31, 34, 37, 32, 31]",34,32,2.840376064
29,33,34.29411765,1,"[32, 34, 33, 33, 37, 33, 34, 32, 35, 35, 34, 35, 34, 35, 35, 35, 39, 31, 31, 35, 34, 37, 31, 32, 31, 33, 34, 38, 35, 34, 34, 35, 36, 40]",34,33,2.181595354
28,32,32.90909091,1,"[36, 31, 32, 31, 34, 36, 34, 33, 34, 33, 31, 30, 31, 34, 33, 37, 34, 33, 32, 33, 33, 32, 30, 33, 30, 33, 33, 34, 34, 32, 34, 33, 33]",33,34,1.665150826
25,28,29.78125,1,"[30, 31, 28, 33, 29, 29, 29, 28, 34, 28, 26, 33, 30, 33, 32, 32, 30, 31, 27, 29, 31, 30, 27, 33, 30, 29, 26, 28, 31, 30, 27, 29]",32,35,2.151284313
28,31,32.08571429,1,"[30, 34, 32, 32, 31, 31, 36, 32, 30, 30, 33, 33, 33, 33, 30, 30, 30, 30, 30, 33, 36, 31, 33, 34, 32, 32, 32, 30, 33, 33, 31, 35, 32, 34, 32]",35,36,1.721344013
23,29,30.22222222,1,"[34, 28, 27, 30, 32, 31, 34, 28, 31, 29, 31, 32, 32, 30, 30, 36, 28, 34, 29, 29, 29, 26, 29, 29, 33, 31, 30, 29, 31, 29, 29, 29, 28, 29, 30, 32]",36,37,2.166117146
27,31,31.74285714,1,"[31, 32, 31, 34, 30, 31, 36, 31, 31, 32, 32, 32, 32, 34, 31, 31, 34, 32, 31, 32, 29, 31, 32, 31, 30, 36, 31, 32, 29, 31, 29, 31, 32, 32, 35]",35,38,1.703678669
24,28,29.30555556,1,"[28, 26, 26, 31, 32, 29, 27, 29, 28, 29, 29, 29, 34, 29, 35, 30, 30, 26, 31, 29, 28, 31, 30, 28, 30, 28, 26, 30, 32, 29, 27, 30, 28, 32, 34, 25]",36,39,2.352135133
27,30,31.31428571,1,"[31, 30, 32, 31, 29, 32, 34, 32, 33, 34, 30, 31, 32, 31, 33, 33, 30, 31, 34, 32, 29, 29, 29, 30, 31, 31, 31, 30, 30, 32, 30, 32, 32, 33, 32]",35,40,1.450586668
30,32,33.68571429,0,"[34, 39, 37, 34, 34, 34, 35, 32, 38, 32, 32, 33, 34, 33, 32, 35, 33, 35, 35, 32, 32, 32, 38, 33, 32, 32, 35, 32, 34, 32, 32, 33, 33, 33, 33]",35,41,1.906203936
23,27,31.37142857,1,"[29, 31, 32, 34, 31, 45, 28, 30, 38, 25, 39, 35, 32, 29, 25, 27, 37, 25, 38, 28, 40, 25, 32, 34, 25, 27, 29, 27, 32, 25, 40, 38, 25, 33, 28]",35,42,5.374699523
26,30,30.90322581,1,"[31, 31, 29, 30, 28, 32, 31, 28, 32, 32, 30, 34, 33, 32, 30, 29, 31, 28, 30, 31, 28, 32, 36, 31, 30, 32, 31, 32, 29, 36, 29]",31,43,2.055153501
27,30,31.22580645,1,"[32, 30, 33, 31, 32, 29, 30, 32, 31, 33, 30, 29, 32, 31, 29, 31, 33, 32, 32, 29, 33, 32, 32, 32, 32, 33, 31, 31, 31, 30, 30]",31,44,1.283476462
23,30,31.36111111,1,"[34, 30, 30, 29, 33, 38, 31, 32, 31, 32, 33, 34, 30, 26, 33, 38, 31, 35, 27, 30, 34, 26, 30, 31, 33, 31, 30, 28, 35, 34, 31, 27, 28, 34, 29, 31]",36,45,2.938928646
30,33,36.11428571,1,"[32, 35, 33, 35, 37, 34, 33, 32, 36, 33, 38, 39, 41, 35, 36, 37, 41, 33, 40, 37, 38, 39, 39, 33, 32, 35, 39, 41, 37, 32, 35, 34, 37, 32, 44]",35,46,3.169444455
26,30,31.88235294,1,"[28, 31, 33, 35, 36, 28, 29, 28, 30, 37, 35, 33, 31, 36, 31, 32, 30, 31, 33, 34, 31, 34, 31, 28, 30, 33, 36, 30, 33, 28, 31, 33, 33, 32]",34,47,2.567450166
27,31,32.55882353,1,"[32, 32, 29, 31, 35, 30, 34, 31, 32, 33, 29, 34, 32, 31, 34, 37, 35, 29, 33, 35, 30, 36, 30, 29, 35, 31, 31, 36, 35, 30, 33, 33, 35, 35]",34,48,2.350901522
25,28,31.47058824,1,"[27, 31, 27, 28, 35, 32, 37, 29, 29, 29, 27, 41, 36, 27, 30, 32, 32, 37, 33, 27, 35, 27, 35, 29, 36, 27, 27, 37, 35, 31, 28, 33, 30, 34]",34,49,3.886536934
28,31,32.9375,1,"[34, 33, 31, 36, 31, 32, 31, 32, 34, 33, 31, 36, 33, 35, 37, 36, 35, 33, 32, 35, 32, 33, 31, 31, 35, 32, 30, 32, 30, 33, 31, 34]",32,50,1.916608227
28,30,32,1,"[31, 36, 35, 31, 31, 32, 31, 35, 30, 30, 33, 33, 31, 30, 30, 30, 33, 30, 30, 32, 33, 30, 33, 36, 32, 31, 33, 30, 32, 32, 30, 36, 30, 36, 32]",35,51,2.014652211
26,31,33.25,1,"[38, 33, 29, 31, 33, 35, 34, 32, 31, 31, 34, 34, 35, 30, 34, 39, 34, 35, 32, 34, 35, 30, 32, 34, 30, 36, 32, 31, 39, 34, 31, 31, 34, 34, 31, 35]",36,52,2.442188714
29,33,34.17142857,1,"[32, 35, 33, 34, 35, 35, 38, 32, 35, 32, 31, 34, 35, 36, 33, 32, 34, 31, 36, 35, 34, 34, 35, 34, 33, 36, 33, 38, 31, 36, 35, 33, 36, 33, 37]",35,53,1.854814313
30,34,34.94285714,1,"[33, 34, 35, 34, 36, 32, 35, 38, 35, 32, 34, 36, 36, 35, 36, 35, 32, 35, 34, 34, 37, 35, 34, 35, 35, 36, 34, 38, 35, 34, 38, 32, 38, 37, 34]",35,54,1.696759145
30,33,34.47058824,1,"[36, 33, 34, 33, 32, 36, 36, 34, 35, 36, 34, 34, 36, 36, 37, 34, 32, 35, 36, 33, 33, 32, 36, 34, 32, 33, 35, 32, 36, 35, 36, 36, 34, 36]",34,55,1.542043
31,33,34.47058824,1,"[33, 37, 33, 38, 35, 36, 33, 33, 37, 33, 34, 34, 36, 35, 34, 36, 35, 33, 34, 37, 33, 33, 35, 34, 35, 34, 36, 33, 33, 33, 35, 34, 35, 33]",34,56,1.461325553
32,36,37.17142857,1,"[34, 37, 38, 37, 41, 42, 37, 39, 37, 34, 39, 37, 37, 36, 34, 36, 37, 38, 41, 34, 41, 37, 39, 37, 34, 37, 38, 37, 40, 34, 36, 40, 36, 36, 34]",35,57,2.255525428
32,37,37.34375,1,"[38, 37, 37, 34, 39, 37, 36, 34, 38, 40, 35, 37, 38, 36, 36, 37, 37, 37, 37, 38, 37, 38, 41, 38, 34, 41, 39, 38, 37, 37, 42, 35]",32,58,1.927883262
31,35,36,1,"[36, 34, 38, 36, 38, 35, 35, 34, 36, 39, 38, 36, 36, 37, 34, 33, 36, 40, 37, 33, 33, 36, 36, 37, 37, 34, 36, 37, 35, 37, 36, 37]",32,59,1.703885503
31,35,35.68571429,1,"[34, 38, 35, 38, 35, 37, 35, 33, 34, 38, 35, 38, 34, 37, 36, 33, 37, 37, 36, 36, 33, 33, 33, 36, 36, 39, 35, 37, 34, 36, 35, 35, 37, 36, 38]",35,60,1.711061394
33,35,36.28571429,1,"[34, 36, 38, 35, 35, 34, 37, 34, 36, 37, 38, 37, 39, 34, 37, 37, 38, 35, 38, 34, 36, 40, 40, 34, 35, 37, 35, 37, 39, 34, 38, 37, 37, 34, 34]",35,61,1.856172985
31,34,36.08823529,1,"[34, 38, 37, 39, 36, 38, 34, 33, 36, 38, 38, 35, 33, 38, 35, 34, 38, 33, 37, 35, 36, 39, 38, 33, 35, 37, 40, 37, 36, 36, 37, 38, 33, 33]",34,62,2.065116433
34,36,37.67647059,0,"[39, 38, 38, 37, 39, 38, 37, 36, 36, 37, 39, 37, 38, 37, 37, 40, 36, 38, 36, 37, 38, 39, 36, 36, 36, 36, 36, 39, 42, 37, 36, 39, 42, 39]",34,63,1.627799933
31,33,35,1,"[35, 33, 34, 33, 40, 39, 38, 33, 35, 33, 35, 36, 35, 36, 35, 33, 37, 34, 34, 36, 37, 34, 35, 33, 35, 33, 33, 37, 37, 33, 38, 33, 34, 34]",34,64,1.938446738
28,32,33.46875,1,"[34, 34, 32, 34, 34, 30, 29, 37, 32, 33, 30, 35, 33, 36, 36, 32, 34, 35, 32, 36, 32, 36, 32, 34, 36, 31, 35, 33, 32, 35, 32, 35]",32,65,2.015814492
30,33,34.94285714,1,"[32, 38, 38, 35, 33, 34, 37, 36, 34, 32, 34, 37, 35, 34, 32, 38, 33, 35, 33, 34, 36, 34, 36, 40, 39, 33, 33, 32, 40, 32, 33, 38, 34, 37, 32]",35,66,2.436763248
33,37,37.63888889,1,"[36, 37, 37, 35, 41, 42, 39, 37, 38, 35, 38, 40, 36, 37, 38, 41, 36, 40, 35, 38, 39, 35, 38, 37, 38, 38, 35, 38, 40, 39, 37, 37, 35, 38, 37, 38]",36,67,1.838520799
34,37,38.14285714,1,"[37, 39, 36, 40, 37, 41, 39, 38, 39, 41, 36, 39, 40, 38, 37, 38, 39, 39, 41, 36, 36, 36, 39, 36, 36, 40, 37, 40, 36, 38, 36, 40, 39, 37, 39]",35,68,1.682834743
32,35,36.75,1,"[37, 35, 37, 37, 34, 37, 38, 40, 36, 37, 40, 34, 39, 38, 43, 37, 37, 34, 35, 35, 34, 37, 38, 35, 36, 37, 34, 34, 40, 40, 36, 37, 35, 39, 36, 35]",36,69,2.156385865
34,37,37.62857143,1,"[39, 38, 38, 37, 38, 38, 39, 36, 39, 40, 36, 39, 38, 40, 37, 39, 36, 38, 39, 37, 36, 37, 37, 36, 36, 36, 36, 39, 36, 37, 39, 38, 37, 38, 38]",35,70,1.262250891
35,38,39.11428571,1,"[39, 40, 39, 39, 38, 38, 40, 40, 41, 38, 38, 42, 38, 39, 38, 39, 40, 41, 40, 41, 41, 37, 38, 40, 38, 39, 41, 38, 39, 41, 37, 38, 37, 39, 38]",35,71,1.345393635
35,39,40.22857143,1,"[38, 41, 41, 41, 43, 46, 40, 41, 41, 39, 44, 40, 39, 40, 37, 37, 41, 39, 43, 37, 43, 40, 42, 43, 37, 41, 38, 41, 39, 37, 42, 43, 39, 38, 37]",35,72,2.314731776
29,34,35.6875,1,"[34, 37, 38, 32, 31, 35, 35, 31, 34, 37, 38, 35, 39, 36, 36, 33, 37, 36, 34, 37, 35, 37, 40, 38, 32, 37, 35, 33, 41, 35, 40, 34]",32,73,2.558193667
30,34,35.1875,1,"[32, 37, 34, 34, 39, 36, 34, 41, 35, 32, 36, 35, 35, 40, 36, 32, 36, 32, 32, 36, 35, 35, 38, 35, 34, 38, 34, 38, 32, 37, 33, 33]",32,74,2.428825549
32,35,36.34285714,1,"[34, 37, 35, 39, 41, 34, 36, 38, 34, 34, 36, 35, 38, 35, 40, 35, 35, 34, 36, 35, 38, 37, 37, 37, 36, 37, 36, 37, 39, 35, 34, 36, 35, 40, 37]",35,75,1.893376336
35,38,40.54285714,1,"[41, 38, 39, 42, 41, 37, 37, 38, 38, 38, 44, 39, 46, 37, 41, 38, 44, 46, 40, 41, 41, 44, 44, 41, 39, 43, 38, 43, 38, 38, 42, 43, 42, 41, 37]",35,76,2.671668978
28,31,32.85294118,1,"[31, 32, 37, 33, 33, 33, 32, 30, 34, 36, 33, 36, 30, 36, 30, 33, 30, 32, 33, 30, 36, 37, 37, 30, 31, 37, 33, 32, 33, 30, 32, 33, 32, 30]",34,77,2.375791453
33,36,38.02941176,1,"[38, 36, 36, 38, 42, 41, 41, 39, 40, 37, 39, 37, 38, 36, 37, 40, 38, 35, 39, 38, 39, 38, 36, 38, 37, 38, 38, 39, 39, 36, 36, 36, 43, 35]",34,78,1.93038376
36,39,40.70588235,1,"[41, 40, 40, 39, 42, 45, 43, 40, 40, 39, 38, 45, 38, 38, 40, 42, 42, 41, 42, 43, 44, 38, 43, 38, 39, 38, 38, 42, 43, 43, 40, 42, 39, 39]",34,79,2.15363557
29,33,33.875,1,"[35, 32, 33, 34, 33, 33, 32, 35, 35, 35, 32, 34, 33, 39, 35, 31, 34, 34, 35, 35, 35, 34, 34, 38, 35, 32, 31, 33, 33, 36, 32, 32]",32,80,1.809473279
29,32,33.45714286,1,"[35, 36, 40, 32, 31, 31, 32, 31, 33, 31, 37, 34, 34, 36, 31, 31, 31, 35, 31, 32, 35, 32, 35, 36, 36, 33, 35, 33, 32, 33, 33, 34, 33, 36, 31]",35,81,2.214163727
29,32,33.44444444,1,"[35, 34, 32, 34, 33, 38, 33, 35, 33, 31, 35, 35, 36, 31, 32, 36, 33, 35, 32, 34, 33, 31, 34, 33, 35, 34, 31, 31, 35, 35, 32, 32, 31, 34, 32, 34]",36,82,1.731134136
31,34,35.22857143,1,"[35, 34, 35, 38, 36, 36, 38, 36, 35, 35, 33, 35, 36, 35, 36, 37, 36, 33, 35, 34, 33, 33, 33, 37, 33, 37, 34, 36, 35, 35, 34, 38, 34, 36, 37]",35,83,1.516298013
33,36,36.86111111,1,"[36, 36, 38, 38, 36, 35, 37, 38, 38, 36, 37, 36, 38, 39, 38, 36, 39, 36, 37, 35, 35, 37, 38, 37, 36, 39, 37, 38, 38, 38, 36, 37, 35, 37, 35, 35]",36,84,1.245627272
34,37,38.54285714,1,"[40, 38, 40, 42, 36, 38, 39, 37, 37, 41, 38, 38, 40, 43, 40, 39, 37, 41, 40, 38, 42, 37, 36, 39, 38, 38, 36, 37, 39, 36, 40, 36, 36, 38, 39]",35,85,1.899579785
35,38,39.65714286,1,"[41, 41, 41, 38, 38, 39, 41, 38, 45, 38, 41, 42, 38, 40, 37, 43, 40, 37, 41, 42, 37, 37, 39, 40, 39, 39, 42, 37, 37, 42, 39, 40, 41, 38, 40]",35,86,1.999159487
38,40,41.41176471,0,"[41, 44, 41, 44, 41, 45, 42, 46, 42, 41, 42, 40, 40, 42, 40, 41, 40, 41, 43, 40, 43, 40, 40, 40, 40, 40, 40, 44, 40, 42, 43, 40, 40, 40]",34,87,1.689856495
33,35,36.96774194,1,"[37, 36, 39, 35, 35, 35, 37, 35, 38, 40, 37, 37, 35, 36, 35, 36, 35, 38, 39, 40, 36, 39, 38, 35, 39, 39, 38, 38, 35, 38, 36]",31,88,1.68293139
30,33,34.25,1,"[33, 36, 36, 33, 36, 34, 33, 35, 34, 33, 35, 34, 34, 33, 32, 32, 36, 34, 35, 34, 36, 34, 33, 35, 33, 34, 33, 36, 36, 38, 33, 33]",32,89,1.436842416
36,39,40.48571429,1,"[43, 42, 41, 41, 42, 43, 42, 39, 39, 43, 40, 41, 43, 42, 39, 41, 38, 43, 42, 40, 38, 38, 38, 41, 41, 38, 41, 38, 38, 41, 38, 41, 41, 42, 39]",35,90,1.77186224
31,35,36.65714286,1,"[34, 37, 37, 36, 33, 33, 37, 35, 36, 33, 37, 38, 37, 37, 36, 38, 40, 38, 39, 39, 41, 37, 41, 34, 33, 40, 33, 43, 39, 33, 33, 36, 35, 38, 37]",35,91,2.656211999
29,32,34.26470588,1,"[32, 32, 34, 35, 33, 37, 33, 33, 31, 41, 40, 38, 31, 37, 31, 34, 37, 31, 35, 34, 33, 39, 37, 32, 33, 35, 41, 32, 33, 31, 32, 34, 32, 32]",34,92,2.967590835
33,35,36.23529412,1,"[36, 35, 35, 38, 39, 37, 36, 36, 36, 35, 36, 34, 34, 34, 34, 38, 36, 34, 40, 36, 37, 38, 35, 34, 37, 34, 36, 39, 35, 35, 38, 37, 40, 38]",34,93,1.793233469
30,34,35,1,"[34, 35, 34, 33, 36, 38, 35, 33, 38, 32, 35, 37, 37, 36, 34, 36, 37, 35, 34, 37, 38, 33, 35, 32, 35, 32, 33, 36, 37, 34, 34, 33, 36, 36]",34,94,1.792239162
30,33,34.28125,1,"[35, 38, 34, 36, 32, 34, 33, 34, 37, 33, 32, 35, 32, 34, 35, 32, 33, 36, 32, 32, 34, 36, 34, 38, 35, 33, 35, 34, 34, 37, 34, 34]",32,95,1.727096669
27,29,30.97142857,1,"[29, 35, 30, 30, 29, 30, 35, 29, 29, 29, 32, 32, 31, 32, 29, 29, 29, 31, 29, 30, 35, 30, 30, 32, 33, 32, 34, 30, 34, 32, 30, 32, 29, 32, 30]",35,96,1.932473488
25,30,30.58333333,1,"[35, 30, 27, 30, 30, 34, 31, 33, 30, 30, 30, 30, 30, 28, 31, 35, 30, 32, 30, 31, 33, 29, 31, 32, 30, 27, 27, 27, 32, 33, 30, 30, 31, 31, 31, 30]",36,97,2.005349987
25,28,29.68571429,1,"[28, 30, 29, 30, 27, 33, 31, 30, 30, 30, 27, 28, 31, 33, 27, 31, 29, 27, 33, 28, 27, 30, 32, 30, 28, 31, 30, 30, 27, 33, 27, 30, 30, 29, 33]",35,98,1.966953879
32,36,36.91666667,1,"[39, 35, 34, 38, 36, 37, 36, 39, 38, 37, 37, 34, 37, 38, 38, 37, 36, 34, 40, 38, 40, 37, 36, 35, 37, 37, 34, 34, 40, 38, 36, 40, 39, 35, 39, 34]",36,99,1.917960226
33,37,37.77142857,1,"[38, 38, 38, 38, 35, 37, 38, 38, 38, 40, 36, 36, 38, 39, 39, 39, 37, 38, 41, 38, 38, 36, 35, 39, 36, 37, 37, 38, 38, 39, 37, 38, 39, 38, 38]",35,100,1.285340749
37,40,41.68571429,1,"[45, 43, 40, 42, 41, 44, 42, 44, 42, 42, 43, 40, 41, 39, 39, 42, 41, 42, 46, 42, 42, 39, 43, 41, 39, 43, 42, 40, 40, 44, 39, 42, 43, 42, 40]",35,101,1.778489587
36,38,39.76470588,1,"[39, 39, 41, 41, 43, 40, 38, 38, 38, 41, 41, 42, 40, 38, 38, 41, 38, 40, 38, 42, 40, 43, 38, 38, 38, 38, 40, 41, 38, 40, 42, 41, 38, 41]",34,102,1.652524671
33,36,37.34375,1,"[35, 39, 37, 36, 35, 38, 38, 35, 39, 42, 35, 39, 37, 39, 37, 37, 37, 36, 36, 38, 36, 35, 42, 36, 39, 38, 41, 39, 35, 38, 36, 35]",32,103,2.009804597
29,32,33.5483871,1,"[35, 31, 35, 34, 38, 32, 32, 33, 33, 36, 34, 34, 33, 33, 31, 34, 35, 34, 35, 31, 35, 32, 35, 32, 31, 33, 34, 32, 36, 34, 33]",31,104,1.689944963
32,36,37.51428571,1,"[41, 38, 40, 37, 36, 37, 40, 37, 40, 37, 38, 38, 36, 36, 36, 39, 39, 38, 40, 38, 39, 34, 40, 36, 37, 35, 38, 35, 34, 40, 34, 38, 37, 37, 38]",35,105,1.884478842
30,33,34.41176471,1,"[34, 36, 34, 33, 35, 32, 32, 32, 35, 34, 36, 36, 33, 32, 38, 35, 34, 34, 35, 34, 37, 36, 35, 34, 33, 32, 36, 37, 34, 35, 33, 37, 32, 35]",34,106,1.671828015
31,33,34.75757576,1,"[36, 37, 35, 36, 36, 35, 34, 33, 36, 36, 35, 37, 35, 37, 34, 33, 34, 33, 34, 33, 33, 36, 33, 33, 35, 38, 35, 35, 33, 35, 36, 33, 33]",33,107,1.479660076
35,38,38.72727273,1,"[38, 38, 38, 38, 41, 43, 39, 40, 38, 42, 38, 39, 39, 37, 38, 39, 40, 37, 37, 38, 39, 42, 38, 37, 38, 37, 39, 40, 37, 37, 37, 40, 40]",33,108,1.60609634
30,33,35.23529412,1,"[34, 32, 35, 33, 37, 38, 40, 35, 35, 33, 32, 37, 35, 35, 34, 38, 37, 35, 37, 36, 40, 35, 34, 33, 35, 32, 32, 37, 39, 32, 32, 38, 34, 37]",34,109,2.374853406
29,33,34.16129032,1,"[34, 33, 34, 35, 35, 34, 35, 36, 36, 32, 35, 32, 37, 37, 31, 35, 34, 34, 35, 33, 33, 32, 36, 35, 33, 35, 33, 32, 33, 34, 36]",31,110,1.55127419
